po_id,material_id,vendor_id,order_date,delivery_date,quantity,is_delivery_date_given,lead_time,is_po_qty_given
PO101486,M0046,V024,2025-03-02,2025-03-31,250,Yes,29.0,Yes
PO101487,M0041,V034,2025-05-23,2025-06-17,366,Yes,25.0,Yes
PO101488,M0172,V045,2025-03-01,2025-04-15,436,Yes,45.0,Yes
PO101489,M0012,V031,2025-03-13,2025-05-02,463,Yes,50.0,Yes
PO101490,M0014,V046,2025-02-02,2025-03-27,302,Yes,53.0,Yes
PO101491,M0166,V032,2025-02-26,2025-04-03,25,Yes,36.0,Yes
PO101492,M0094,V031,2025-01-31,2025-03-06,277,No,,Yes
PO101493,M0073,V018,2025-01-10,2025-02-18,472,Yes,39.0,Yes
PO101494,M0054,V038,2025-04-21,2025-04-28,377,Yes,7.0,Yes
PO101495,M0112,V026,2025-05-13,2025-06-26,378,Yes,44.0,Yes
PO101496,M0065,V041,2025-04-26,2025-05-05,389,Yes,9.0,Yes
PO101498,M0158,V038,2025-02-27,2025-04-13,113,Yes,45.0,Yes
PO101499,M0195,V042,2025-08-27,2025-10-14,363,Yes,48.0,Yes
PO101500,M0117,V003,2025-03-29,2025-04-21,112,Yes,23.0,Yes
PO101501,M0012,V014,2025-03-20,2025-04-08,364,Yes,19.0,Yes
PO101502,M0027,V015,2025-01-04,2025-02-25,303,Yes,52.0,Yes
PO101503,M0190,V013,2025-02-20,2025-03-02,471,Yes,10.0,Yes
PO101504,M0014,V029,2025-02-27,2025-03-31,452,Yes,32.0,Yes
PO101505,M0138,V016,2025-03-03,2025-03-14,91,Yes,11.0,Yes
PO101506,M0046,V026,2025-04-15,2025-06-07,18,Yes,53.0,Yes
PO101507,M0041,V014,2025-04-02,2025-05-17,149,Yes,45.0,Yes
PO101508,M0008,V020,2025-04-23,2025-06-12,476,Yes,50.0,Yes
PO101509,M0125,V028,2025-06-23,2025-08-22,227,Yes,60.0,Yes
PO101510,M0132,V025,2025-07-21,2025-08-01,214,Yes,11.0,Yes
PO101511,M0030,V037,2025-06-01,2025-07-04,360,Yes,33.0,Yes
PO101512,M0019,V011,2026-01-09,2026-01-24,151,Yes,15.0,Yes
PO101513,M0061,V024,2025-01-03,2025-02-21,192,Yes,49.0,Yes
PO101514,M0185,V017,2025-01-27,2025-02-20,451,Yes,24.0,Yes
PO101515,M0114,V036,2025-01-01,2025-01-07,40,Yes,6.0,Yes
PO101516,M0152,V006,2025-05-06,2025-05-13,242,Yes,7.0,Yes
PO101517,M0149,V009,2025-10-01,2025-10-26,138,Yes,25.0,Yes
PO101518,M0084,V049,2025-02-03,2025-03-30,345,Yes,55.0,Yes
PO101519,M0108,V006,2025-11-11,2025-11-19,180,Yes,8.0,Yes
PO101520,M0051,V019,2025-01-08,2025-01-31,497,Yes,23.0,Yes
PO101521,M0192,V029,2025-11-23,2025-12-20,200,Yes,27.0,Yes
PO101522,M0174,V034,2025-02-21,2025-03-21,203,Yes,28.0,Yes
PO101523,M0084,V023,2025-01-13,2025-02-10,61,No,,Yes
PO101524,M0059,V015,2025-03-21,2025-04-04,192,Yes,14.0,Yes
PO101525,M0200,V038,2025-02-05,2025-02-25,5,Yes,20.0,Yes
PO101526,M0029,V003,2025-02-10,2025-03-20,378,Yes,38.0,Yes
PO101527,M0084,V030,2025-02-14,2025-03-17,237,Yes,31.0,Yes
PO101528,M0059,V033,2025-07-14,2025-08-24,181,Yes,41.0,Yes
PO101529,M0026,V040,2025-04-03,2025-05-21,311,Yes,48.0,Yes
PO101530,M0061,V022,2025-02-14,2025-04-10,37,Yes,55.0,Yes
PO101531,M0189,V028,2025-04-24,2025-05-10,56,Yes,16.0,Yes
PO101532,M0106,V029,2025-06-01,2025-06-16,443,Yes,15.0,Yes
PO101533,M0052,V030,2025-02-08,2025-02-24,237,Yes,16.0,Yes
PO101534,M0097,V028,2025-03-06,2025-03-16,358,Yes,10.0,Yes
PO101535,M0057,V027,2025-01-16,2025-03-01,349,Yes,44.0,Yes
PO101536,M0019,V024,2025-01-24,2025-03-25,197,Yes,60.0,Yes
PO101538,M0150,V032,2025-01-25,2025-03-10,59,Yes,44.0,Yes
PO101539,M0125,V021,2025-03-31,2025-05-18,240,Yes,48.0,Yes
PO101540,M0014,V018,2025-05-29,2025-06-18,2,Yes,20.0,Yes
PO101541,M0112,V025,2025-01-14,2025-02-19,449,Yes,36.0,Yes
PO101542,M0038,V002,2025-04-11,2025-05-23,360,Yes,42.0,Yes
PO101543,M0056,V012,2025-02-05,2025-02-19,188,Yes,14.0,Yes
PO101544,M0157,V029,2026-01-31,2026-02-19,307,Yes,19.0,Yes
PO101545,M0117,V015,2025-03-21,2025-04-24,30,Yes,34.0,Yes
PO101546,M0046,V017,2025-07-16,2025-08-30,267,Yes,45.0,Yes
PO101547,M0100,V042,2025-04-06,2025-04-27,476,Yes,21.0,Yes
PO101548,M0096,V005,2025-01-06,2025-02-05,108,No,,Yes
PO101549,M0035,V023,2025-05-01,2025-05-22,332,Yes,21.0,Yes
PO101550,M0118,V006,2025-12-29,2026-02-14,423,Yes,47.0,Yes
PO101551,M0185,V019,2025-04-21,2025-04-26,90,Yes,5.0,Yes
PO101552,M0050,V033,2025-07-25,2025-09-19,205,Yes,56.0,Yes
PO101553,M0162,V033,2025-09-16,2025-10-20,379,Yes,34.0,Yes
PO101554,M0092,V035,2025-02-01,2025-02-24,456,Yes,23.0,Yes
PO101555,M0070,V042,2025-01-29,2025-03-18,447,Yes,48.0,Yes
PO101556,M0052,V006,2025-04-24,2025-06-02,448,Yes,39.0,Yes
PO101558,M0033,V018,2025-08-08,2025-08-17,381,Yes,9.0,Yes
PO101559,M0009,V015,2025-10-04,2025-11-06,438,Yes,33.0,Yes
PO101560,M0178,V007,2025-02-22,2025-03-21,220,Yes,27.0,Yes
PO101561,M0146,V008,2025-02-02,2025-03-16,378,Yes,42.0,Yes
PO101562,M0016,V005,2025-07-01,2025-07-25,94,Yes,24.0,Yes
PO101563,M0072,V024,2025-02-08,2025-03-25,457,Yes,45.0,Yes
PO101564,M0035,V003,2025-07-27,2025-08-28,103,Yes,32.0,Yes
PO101565,M0029,V035,2025-03-08,2025-04-26,223,Yes,49.0,Yes
PO101566,M0120,V013,2025-05-13,2025-06-03,186,Yes,21.0,Yes
PO101567,M0118,V022,2025-01-13,2025-02-16,469,Yes,34.0,Yes
PO101568,M0108,V013,2025-04-28,2025-06-26,184,Yes,59.0,Yes
PO101569,M0044,V044,2025-03-14,2025-04-07,495,Yes,24.0,Yes
PO101570,M0195,V022,2025-04-17,2025-05-04,162,Yes,17.0,Yes
PO101571,M0088,V017,2025-01-23,2025-02-21,247,Yes,29.0,Yes
PO101572,M0057,V020,2025-06-10,2025-08-08,31,Yes,59.0,Yes
PO101573,M0076,V048,2025-08-27,2025-10-01,52,Yes,35.0,Yes
PO101575,M0041,V050,2025-01-13,2025-02-02,76,Yes,20.0,Yes
PO101576,M0164,V044,2025-01-03,2025-02-01,385,Yes,29.0,Yes
PO101577,M0157,V018,2025-05-04,2025-06-14,439,Yes,41.0,Yes
PO101578,M0044,V013,2025-04-23,2025-05-20,278,Yes,27.0,Yes
PO101579,M0148,V046,2025-04-05,2025-05-16,40,Yes,41.0,Yes
PO101580,M0142,V039,2025-02-01,2025-02-24,101,Yes,23.0,Yes
PO101581,M0059,V009,2025-03-01,2025-04-19,111,Yes,49.0,Yes
PO101582,M0023,V049,2025-04-19,2025-05-12,385,Yes,23.0,Yes
PO101583,M0106,V046,2025-03-24,2025-03-30,321,Yes,6.0,Yes
PO101584,M0134,V048,2026-06-13,2026-08-10,249,Yes,58.0,Yes
PO101585,M0126,V035,2025-01-18,2025-03-06,191,Yes,47.0,Yes
PO101586,M0056,V017,2025-05-23,2025-06-22,490,Yes,30.0,Yes
PO101587,M0152,V001,2025-03-04,2025-03-26,182,Yes,22.0,Yes
PO101588,M0122,V050,2025-03-09,2025-03-14,426,Yes,5.0,Yes
PO101589,M0119,V020,2025-06-01,2025-07-12,405,Yes,41.0,Yes
PO101590,M0072,V019,2025-05-22,2025-07-21,335,Yes,60.0,Yes
PO101592,M0187,V023,2025-01-17,2025-03-12,22,Yes,54.0,Yes
PO101594,M0189,V026,2025-06-04,2025-06-12,99,Yes,8.0,Yes
PO101595,M0064,V026,2025-04-14,2025-05-27,493,Yes,43.0,Yes
PO101597,M0084,V038,2025-01-10,2025-02-15,8,Yes,36.0,Yes
PO101598,M0112,V049,2025-01-11,2025-03-10,190,Yes,58.0,Yes
PO101599,M0149,V042,2025-09-27,2025-10-20,175,Yes,23.0,Yes
PO101600,M0057,V001,2025-01-26,2025-03-21,273,Yes,54.0,Yes
PO101601,M0152,V031,2025-02-16,2025-04-13,17,Yes,56.0,Yes
PO101602,M0039,V042,2025-01-31,2025-02-19,90,Yes,19.0,Yes
PO101603,M0147,V033,2025-02-22,2025-04-06,141,Yes,43.0,Yes
PO101604,M0002,V049,2025-01-09,2025-03-06,145,Yes,56.0,Yes
PO101605,M0107,V010,2025-03-29,2025-04-25,166,Yes,27.0,Yes
PO101606,M0012,V026,2025-01-09,2025-01-28,337,Yes,19.0,Yes
PO101607,M0011,V015,2025-07-13,2025-08-27,496,Yes,45.0,Yes
PO101608,M0121,V015,2025-02-01,2025-02-18,78,Yes,17.0,Yes
PO101609,M0188,V047,2025-04-04,2025-05-18,429,Yes,44.0,Yes
PO101610,M0197,V048,2025-09-12,2025-10-03,262,Yes,21.0,Yes
PO101611,M0130,V014,2025-05-07,2025-06-24,163,Yes,48.0,Yes
PO101612,M0009,V031,2025-04-02,2025-05-25,366,Yes,53.0,Yes
PO101613,M0109,V015,2025-02-17,2025-04-09,14,Yes,51.0,Yes
PO101614,M0136,V034,2025-02-18,2025-04-13,239,Yes,54.0,Yes
PO101615,M0101,V038,2025-05-13,2025-06-29,72,Yes,47.0,Yes
PO101617,M0179,V036,2025-05-11,2025-07-08,143,Yes,58.0,Yes
PO101618,M0026,V049,2025-04-08,2025-04-21,310,Yes,13.0,Yes
PO101619,M0116,V030,2025-06-07,2025-07-22,283,Yes,45.0,Yes
PO101620,M0127,V047,2025-03-17,2025-03-28,269,Yes,11.0,Yes
PO101622,M0022,V030,2025-04-10,2025-05-26,415,Yes,46.0,Yes
PO101623,M0143,V022,2026-01-15,2026-02-26,245,No,,Yes
PO101625,M0004,V006,2025-05-21,2025-07-15,60,Yes,55.0,Yes
PO101626,M0178,V021,2025-01-27,2025-03-01,6,Yes,33.0,Yes
PO101627,M0188,V013,2025-04-03,2025-04-10,197,Yes,7.0,Yes
PO101628,M0105,V028,2025-01-13,2025-02-24,470,Yes,42.0,Yes
PO101629,M0056,V050,2025-03-13,2025-04-10,58,Yes,28.0,Yes
PO101630,M0034,V045,2025-06-19,2025-07-21,305,No,,Yes
PO101631,M0092,V027,2025-02-21,2025-03-22,407,No,,Yes
PO101632,M0076,V014,2025-05-12,2025-05-22,217,Yes,10.0,Yes
PO101633,M0062,V029,2025-07-10,2025-08-02,418,Yes,23.0,Yes
PO101634,M0166,V029,2025-11-11,2025-12-06,26,Yes,25.0,Yes
PO101635,M0024,V036,2025-02-02,2025-03-26,303,Yes,52.0,Yes
PO101636,M0005,V002,2025-03-03,2025-04-03,5,Yes,31.0,Yes
PO101637,M0123,V024,2025-01-20,2025-02-05,474,Yes,16.0,Yes
PO101638,M0172,V009,2026-08-10,2026-08-27,20,Yes,17.0,Yes
PO101639,M0079,V037,2025-11-11,2025-11-24,390,Yes,13.0,Yes
PO101640,M0042,V009,2025-04-04,2025-05-29,198,Yes,55.0,Yes
PO101641,M0181,V020,2025-08-10,2025-09-18,59,Yes,39.0,Yes
PO101642,M0118,V048,2025-03-30,2025-04-27,448,Yes,28.0,Yes
PO101643,M0147,V001,2025-04-28,2025-06-05,242,Yes,38.0,Yes
PO101644,M0192,V032,2025-01-12,2025-02-18,146,Yes,37.0,Yes
PO101646,M0007,V043,2025-01-17,2025-03-16,273,Yes,58.0,Yes
PO101647,M0117,V023,2025-07-29,2025-08-13,249,Yes,15.0,Yes
PO101648,M0119,V022,2025-07-02,2025-07-23,14,Yes,21.0,Yes
PO101649,M0198,V015,2025-05-29,2025-07-25,462,Yes,57.0,Yes
PO101650,M0036,V027,2025-01-05,2025-02-09,13,Yes,35.0,Yes
PO101651,M0181,V028,2025-02-13,2025-04-10,391,Yes,56.0,Yes
PO101652,M0104,V044,2025-02-06,2025-03-01,384,Yes,23.0,Yes
PO101653,M0048,V049,2025-02-23,2025-04-16,44,Yes,52.0,Yes
PO101654,M0095,V026,2025-01-12,2025-02-15,375,No,,Yes
PO101655,M0161,V049,2025-11-28,2025-12-24,399,Yes,26.0,Yes
PO101656,M0119,V050,2025-04-07,2025-06-02,19,Yes,56.0,Yes
PO101657,M0181,V045,2025-02-13,2025-02-25,63,Yes,12.0,Yes
PO101658,M0163,V035,2025-03-02,2025-04-05,491,No,,Yes
PO101659,M0001,V020,2025-03-13,2025-03-22,239,Yes,9.0,Yes
PO101660,M0161,V021,2025-04-21,2025-05-05,492,Yes,14.0,Yes
PO101661,M0019,V038,2025-03-29,2025-05-21,419,Yes,53.0,Yes
PO101662,M0099,V002,2025-10-30,2025-11-18,337,Yes,19.0,Yes
PO101663,M0177,V037,2025-03-24,2025-05-23,419,Yes,60.0,Yes
PO101665,M0136,V003,2025-08-17,2025-10-07,404,Yes,51.0,Yes
PO101666,M0009,V009,2025-01-29,2025-03-18,100,Yes,48.0,Yes
PO101667,M0076,V010,2025-11-17,2025-12-17,163,Yes,30.0,Yes
PO101668,M0110,V022,2025-01-15,2025-03-15,416,Yes,59.0,Yes
PO101669,M0193,V037,2025-07-24,2025-09-18,122,Yes,56.0,Yes
PO101670,M0070,V041,2025-02-27,2025-04-08,432,Yes,40.0,Yes
PO101672,M0157,V039,2025-09-01,2025-09-11,360,Yes,10.0,Yes
PO101673,M0139,V039,2025-07-16,2025-09-09,408,Yes,55.0,Yes
PO101674,M0148,V037,2025-07-07,2025-08-06,317,Yes,30.0,Yes
PO101675,M0054,V026,2025-02-13,2025-02-18,381,Yes,5.0,Yes
PO101676,M0176,V025,2025-01-11,2025-02-01,145,Yes,21.0,Yes
PO101677,M0021,V014,2025-03-03,2025-04-11,327,Yes,39.0,Yes
PO101678,M0159,V026,2025-01-23,2025-02-04,363,Yes,12.0,Yes
PO101679,M0086,V005,2025-05-23,2025-06-22,50,No,,Yes
PO101680,M0189,V035,2025-02-20,2025-03-20,65,Yes,28.0,Yes
PO101681,M0015,V025,2026-03-22,2026-05-09,355,Yes,48.0,Yes
PO101682,M0132,V013,2025-05-03,2025-06-24,288,Yes,52.0,Yes
PO101683,M0173,V031,2025-07-27,2025-09-13,164,Yes,48.0,Yes
PO101684,M0094,V007,2025-01-18,2025-02-08,141,Yes,21.0,Yes
PO101685,M0014,V022,2025-08-26,2025-10-07,454,Yes,42.0,Yes
PO101686,M0029,V037,2025-11-04,2025-12-03,314,Yes,29.0,Yes
PO101687,M0099,V029,2025-03-22,2025-05-18,128,Yes,57.0,Yes
PO101688,M0094,V041,2025-04-22,2025-06-06,398,Yes,45.0,Yes
PO101689,M0120,V020,2025-06-23,2025-07-21,421,Yes,28.0,Yes
PO101690,M0159,V006,2025-01-24,2025-02-04,368,Yes,11.0,Yes
PO101691,M0011,V011,2025-03-25,2025-05-12,463,Yes,48.0,Yes
PO101692,M0094,V007,2025-03-03,2025-03-22,239,Yes,19.0,Yes
PO101693,M0094,V044,2025-01-19,2025-02-23,324,Yes,35.0,Yes
PO101694,M0045,V036,2025-02-24,2025-03-02,296,Yes,6.0,Yes
PO101695,M0166,V012,2025-01-09,2025-02-22,187,Yes,44.0,Yes
PO101696,M0144,V003,2025-01-04,2025-02-13,208,Yes,40.0,Yes
PO101698,M0018,V045,2026-01-31,2026-03-16,400,Yes,44.0,Yes
PO101699,M0144,V039,2025-04-06,2025-04-25,190,Yes,19.0,Yes
PO101700,M0182,V032,2026-02-10,2026-03-28,388,Yes,46.0,Yes
PO101701,M0199,V002,2025-03-09,2025-03-18,429,Yes,9.0,Yes
PO101702,M0053,V012,2025-02-14,2025-03-31,346,Yes,45.0,Yes
PO101703,M0036,V013,2025-03-26,2025-05-22,284,Yes,57.0,Yes
PO101704,M0086,V005,2025-03-11,2025-04-10,352,No,,Yes
PO101705,M0062,V025,2025-01-14,2025-03-04,237,Yes,49.0,Yes
PO101706,M0139,V019,2025-05-03,2025-05-27,194,Yes,24.0,Yes
PO101707,M0030,V014,2025-01-30,2025-03-17,287,Yes,46.0,Yes
PO101708,M0167,V015,2025-04-26,2025-05-27,259,Yes,31.0,Yes
PO101709,M0123,V019,2025-05-07,2025-05-19,246,Yes,12.0,Yes
PO101710,M0189,V043,2025-01-20,2025-02-02,136,Yes,13.0,Yes
PO101711,M0193,V034,2025-01-08,2025-01-15,280,Yes,7.0,Yes
PO101712,M0149,V005,2025-07-02,2025-07-09,271,Yes,7.0,Yes
PO101713,M0180,V030,2025-03-15,2025-04-08,171,Yes,24.0,Yes
PO101714,M0054,V004,2025-01-08,2025-02-13,159,Yes,36.0,Yes
PO101715,M0193,V024,2026-09-25,2026-10-07,201,Yes,12.0,Yes
PO101716,M0191,V034,2025-01-08,2025-01-19,487,Yes,11.0,Yes
PO101717,M0195,V001,2025-05-23,2025-06-12,45,Yes,20.0,Yes
PO101718,M0058,V011,2026-05-09,2026-06-17,450,Yes,39.0,Yes
PO101719,M0083,V021,2025-02-02,2025-02-15,264,Yes,13.0,Yes
PO101720,M0091,V027,2025-01-19,2025-02-17,71,Yes,29.0,Yes
PO101721,M0069,V026,2025-01-16,2025-02-19,364,Yes,34.0,Yes
PO101722,M0129,V011,2025-02-13,2025-03-13,371,Yes,28.0,Yes
PO101723,M0175,V008,2025-01-13,2025-03-01,103,Yes,47.0,Yes
PO101724,M0109,V009,2025-05-22,2025-07-13,490,Yes,52.0,Yes
PO101725,M0071,V035,2025-01-08,2025-02-26,125,Yes,49.0,Yes
PO101726,M0014,V027,2025-03-27,2025-05-05,313,Yes,39.0,Yes
PO101727,M0017,V031,2026-11-17,2026-12-18,464,Yes,31.0,Yes
PO101728,M0096,V048,2025-07-21,2025-08-24,483,No,,Yes
PO101729,M0089,V005,2025-04-25,2025-06-16,286,Yes,52.0,Yes
PO101730,M0116,V025,2025-02-13,2025-04-05,458,Yes,51.0,Yes
PO101731,M0125,V014,2025-04-28,2025-05-12,230,Yes,14.0,Yes
PO101732,M0129,V009,2025-03-31,2025-05-01,146,Yes,31.0,Yes
PO101733,M0135,V014,2025-03-08,2025-04-23,370,Yes,46.0,Yes
PO101734,M0032,V020,2025-01-17,2025-01-28,197,Yes,11.0,Yes
PO101735,M0121,V028,2025-09-19,2025-11-16,373,Yes,58.0,Yes
PO101737,M0137,V046,2025-01-26,2025-03-11,423,Yes,44.0,Yes
PO101738,M0174,V043,2025-02-25,2025-03-28,60,Yes,31.0,Yes
PO101739,M0137,V031,2025-03-06,2025-03-28,98,Yes,22.0,Yes
PO101740,M0075,V011,2025-07-30,2025-08-06,171,Yes,7.0,Yes
PO101741,M0116,V039,2025-06-08,2025-07-27,382,Yes,49.0,Yes
PO101742,M0159,V037,2025-06-25,2025-07-23,173,Yes,28.0,Yes
PO101743,M0095,V020,2025-01-02,2025-01-20,151,Yes,18.0,Yes
PO101744,M0173,V038,2025-03-06,2025-04-08,453,Yes,33.0,Yes
PO101745,M0178,V013,2025-03-20,2025-04-22,350,Yes,33.0,Yes
PO101746,M0017,V033,2025-01-03,2025-01-23,390,Yes,20.0,Yes
PO101747,M0049,V046,2025-02-06,2025-04-06,440,Yes,59.0,Yes
PO101748,M0118,V044,2025-06-21,2025-07-19,122,Yes,28.0,Yes
PO101749,M0023,V030,2025-01-18,2025-01-29,494,Yes,11.0,Yes
PO101750,M0021,V018,2025-04-02,2025-05-20,108,Yes,48.0,Yes
PO101751,M0101,V013,2025-01-30,2025-02-27,4,Yes,28.0,Yes
PO101752,M0046,V001,2025-01-02,2025-02-10,93,Yes,39.0,Yes
PO101753,M0074,V010,2025-02-03,2025-03-21,407,Yes,46.0,Yes
PO101754,M0020,V029,2026-03-23,2026-04-19,6,Yes,27.0,Yes
PO101755,M0028,V005,2025-07-14,2025-07-22,288,Yes,8.0,Yes
PO101757,M0071,V026,2025-03-22,2025-04-13,146,Yes,22.0,Yes
PO101758,M0029,V039,2025-01-14,2025-01-31,271,Yes,17.0,Yes
PO101760,M0038,V016,2025-03-14,2025-05-12,378,Yes,59.0,Yes
PO101761,M0128,V034,2025-08-12,2025-10-08,96,Yes,57.0,Yes
PO101762,M0039,V022,2025-01-13,2025-02-16,457,Yes,34.0,Yes
PO101763,M0053,V037,2025-03-22,2025-04-01,229,Yes,10.0,Yes
PO101764,M0134,V032,2025-01-20,2025-03-08,202,Yes,47.0,Yes
PO101765,M0161,V030,2025-02-17,2025-03-07,212,Yes,18.0,Yes
PO101766,M0006,V030,2025-06-10,2025-07-26,6,Yes,46.0,Yes
PO101767,M0076,V037,2025-03-19,2025-05-03,112,Yes,45.0,Yes
PO101768,M0107,V003,2025-02-26,2025-04-10,376,Yes,43.0,Yes
PO101769,M0175,V048,2025-03-02,2025-04-05,379,No,,Yes
PO101770,M0139,V006,2025-03-15,2025-03-23,447,Yes,8.0,Yes
PO101771,M0034,V019,2025-07-04,2025-08-28,323,Yes,55.0,Yes
PO101772,M0122,V042,2025-09-25,2025-10-21,106,Yes,26.0,Yes
PO101773,M0089,V030,2026-01-09,2026-01-29,139,Yes,20.0,Yes
PO101774,M0108,V023,2025-07-05,2025-07-18,299,Yes,13.0,Yes
PO101775,M0114,V045,2025-02-15,2025-04-11,401,Yes,55.0,Yes
PO101776,M0189,V046,2025-05-20,2025-06-30,96,Yes,41.0,Yes
PO101778,M0006,V020,2025-02-05,2025-02-14,447,Yes,9.0,Yes
PO101779,M0075,V026,2025-08-09,2025-10-06,452,Yes,58.0,Yes
PO101780,M0049,V040,2025-01-05,2025-02-27,337,Yes,53.0,Yes
PO101783,M0060,V012,2025-05-02,2025-06-13,389,Yes,42.0,Yes
PO101784,M0134,V027,2025-05-10,2025-05-28,416,Yes,18.0,Yes
PO101785,M0166,V016,2025-09-28,2025-11-24,214,Yes,57.0,Yes
PO101786,M0086,V012,2025-05-02,2025-07-01,454,Yes,60.0,Yes
PO101787,M0106,V040,2025-04-25,2025-05-14,291,Yes,19.0,Yes
PO101788,M0149,V047,2025-01-09,2025-02-04,22,Yes,26.0,Yes
PO101789,M0088,V028,2025-03-29,2025-05-03,193,No,,Yes
PO101790,M0168,V030,2025-01-20,2025-02-03,468,Yes,14.0,Yes
PO101791,M0166,V025,2025-06-10,2025-08-04,150,Yes,55.0,Yes
PO101792,M0084,V043,2025-03-28,2025-05-10,368,Yes,43.0,Yes
PO101793,M0125,V012,2025-05-17,2025-05-22,247,Yes,5.0,Yes
PO101794,M0152,V045,2025-01-06,2025-01-28,267,Yes,22.0,Yes
PO101795,M0171,V037,2025-01-11,2025-03-11,461,Yes,59.0,Yes
PO101796,M0179,V007,2025-06-01,2025-06-15,251,Yes,14.0,Yes
PO101797,M0136,V026,2025-01-09,2025-01-22,490,Yes,13.0,Yes
PO101798,M0141,V045,2025-01-09,2025-02-17,3,Yes,39.0,Yes
PO101799,M0114,V003,2025-01-02,2025-01-23,393,Yes,21.0,Yes
PO101800,M0118,V016,2026-01-12,2026-03-09,316,Yes,56.0,Yes
PO101801,M0078,V011,2025-06-10,2025-06-26,76,Yes,16.0,Yes
PO101802,M0146,V018,2025-02-22,2025-03-06,87,Yes,12.0,Yes
PO101803,M0034,V041,2025-02-12,2025-03-31,270,Yes,47.0,Yes
PO101804,M0079,V035,2025-02-21,2025-04-22,225,Yes,60.0,Yes
PO101805,M0044,V019,2025-06-28,2025-07-04,18,Yes,6.0,Yes
PO101806,M0067,V043,2025-05-10,2025-05-23,113,Yes,13.0,Yes
PO101807,M0059,V005,2025-01-25,2025-01-30,251,Yes,5.0,Yes
PO101808,M0124,V045,2025-01-23,2025-02-19,233,Yes,27.0,Yes
PO101809,M0096,V047,2025-01-13,2025-03-09,329,Yes,55.0,Yes
PO101810,M0074,V047,2025-05-10,2025-07-04,279,Yes,55.0,Yes
PO101811,M0198,V014,2025-06-23,2025-07-24,202,No,,Yes
PO101812,M0013,V032,2025-02-06,2025-03-20,83,Yes,42.0,Yes
PO101813,M0038,V027,2025-01-03,2025-01-28,125,Yes,25.0,Yes
PO101814,M0091,V049,2025-01-11,2025-01-17,175,Yes,6.0,Yes
PO101815,M0073,V036,2026-02-17,2026-03-05,69,Yes,16.0,Yes
PO101816,M0117,V008,2025-02-12,2025-03-05,47,Yes,21.0,Yes
PO101817,M0043,V024,2025-06-25,2025-07-03,372,Yes,8.0,Yes
PO101818,M0159,V005,2025-04-28,2025-05-11,256,Yes,13.0,Yes
PO101819,M0042,V049,2025-02-27,2025-04-20,215,Yes,52.0,Yes
PO101820,M0183,V007,2025-01-28,2025-02-28,30,Yes,31.0,Yes
PO101821,M0138,V033,2025-01-16,2025-02-23,281,Yes,38.0,Yes
PO101822,M0074,V050,2025-04-25,2025-05-07,412,Yes,12.0,Yes
PO101823,M0047,V050,2025-06-28,2025-08-19,482,Yes,52.0,Yes
PO101824,M0045,V021,2025-05-04,2025-05-13,237,Yes,9.0,Yes
PO101825,M0182,V027,2025-04-01,2025-05-06,248,Yes,35.0,Yes
PO101826,M0178,V029,2025-01-06,2025-02-08,368,Yes,33.0,Yes
PO101827,M0171,V011,2026-02-19,2026-04-14,495,Yes,54.0,Yes
PO101828,M0040,V017,2025-07-12,2025-08-09,25,Yes,28.0,Yes
PO101829,M0042,V014,2025-02-11,2025-03-20,74,Yes,37.0,Yes
PO101830,M0061,V033,2026-04-15,2026-05-27,206,Yes,42.0,Yes
PO101831,M0030,V003,2025-04-21,2025-05-02,490,Yes,11.0,Yes
PO101832,M0011,V030,2025-04-15,2025-05-18,494,Yes,33.0,Yes
PO101833,M0082,V002,2025-06-15,2025-07-22,314,Yes,37.0,Yes
PO101834,M0148,V005,2025-07-20,2025-08-08,94,Yes,19.0,Yes
PO101835,M0033,V041,2025-05-09,2025-06-15,375,No,,Yes
PO101836,M0113,V045,2025-01-17,2025-01-24,127,Yes,7.0,Yes
PO101837,M0067,V044,2025-02-19,2025-04-11,425,Yes,51.0,Yes
PO101838,M0095,V048,2025-11-12,2026-01-06,25,Yes,55.0,Yes
PO101839,M0048,V030,2025-01-31,2025-04-01,334,Yes,60.0,Yes
PO101840,M0053,V025,2025-02-25,2025-04-13,355,Yes,47.0,Yes
PO101841,M0144,V022,2025-03-09,2025-04-16,116,Yes,38.0,Yes
PO101842,M0182,V048,2025-03-11,2025-04-04,48,Yes,24.0,Yes
PO101843,M0009,V026,2025-04-24,2025-05-28,226,Yes,34.0,Yes
PO101844,M0171,V013,2025-12-10,2026-01-25,266,Yes,46.0,Yes
PO101845,M0082,V026,2025-02-03,2025-02-09,99,Yes,6.0,Yes
PO101846,M0089,V003,2025-01-16,2025-01-24,459,Yes,8.0,Yes
PO101847,M0038,V001,2025-01-27,2025-03-03,11,Yes,35.0,Yes
PO101848,M0096,V017,2025-09-19,2025-11-17,85,Yes,59.0,Yes
PO101849,M0115,V008,2025-05-05,2025-06-04,405,Yes,30.0,Yes
PO101850,M0139,V046,2025-02-10,2025-03-14,214,Yes,32.0,Yes
PO101851,M0042,V009,2025-07-23,2025-09-09,173,Yes,48.0,Yes
PO101852,M0137,V021,2025-08-26,2025-09-06,391,Yes,11.0,Yes
PO101853,M0078,V043,2025-08-13,2025-09-18,209,Yes,36.0,Yes
PO101854,M0032,V048,2025-10-29,2025-12-18,448,Yes,50.0,Yes
PO101855,M0007,V030,2025-02-04,2025-03-09,382,Yes,33.0,Yes
