shipment_id,po_id,actual_delivery_date,shipment_quantity,carrier,is_shipments_qty_given
S500498,PO102584,2025-06-13,95.0,Rail,Yes
S500499,PO100100,2025-03-10,273.0,FedEx,Yes
S500500,PO102223,2025-03-05,137.0,UPS,Yes
S500501,PO100426,2025-05-06,237.0,DHL,Yes
S500502,PO100040,2025-02-15,353.0,Local,Yes
S500503,PO100428,2025-04-07,265.0,Sea,Yes
S500504,PO100343,2025-03-26,135.0,Rail,Yes
S500505,PO100365,2025-04-09,0.0,FedEx,No
S500506,PO100608,2025-05-08,19.0,DHL,Yes
S500507,PO102704,2025-07-12,231.0,UPS,Yes
S500508,PO100727,2025-09-20,134.0,Sea,Yes
S500509,PO102276,2025-07-22,114.0,Sea,Yes
S500510,PO100824,2025-04-26,139.0,Rail,Yes
S500511,PO101375,2025-10-06,125.0,DHL,Yes
S500512,PO100888,2025-01-30,204.0,DHL,Yes
S500513,PO102043,2025-02-28,61.0,FedEx,Yes
S500514,PO101341,2025-03-24,250.0,Local,Yes
S500515,PO102883,2025-02-28,298.0,Local,Yes
S500516,PO101296,2025-02-17,13.0,Local,Yes
S500517,PO100116,2025-08-02,396.0,Sea,Yes
S500518,PO102865,2025-05-27,255.0,Sea,Yes
S500519,PO102415,2026-03-01,85.0,UPS,Yes
S500520,PO101117,2025-10-17,20.0,Sea,Yes
S500521,PO100167,2025-04-07,50.0,Sea,Yes
S500522,PO101738,2025-04-07,164.0,DHL,Yes
S500523,PO101364,2025-07-16,92.0,UPS,Yes
S500524,PO102708,2025-01-15,88.0,DHL,Yes
S500525,PO100694,2025-02-13,69.0,FedEx,Yes
S500526,PO100924,2025-05-15,37.0,FedEx,Yes
S500527,PO100151,2025-03-26,253.0,UPS,Yes
S500528,PO100585,2025-04-01,252.0,UPS,Yes
S500529,PO100912,2025-05-23,140.0,Sea,Yes
S500530,PO102321,2025-06-27,355.0,FedEx,Yes
S500531,PO101577,2025-06-18,381.0,Rail,Yes
S500532,PO100495,2025-03-21,168.0,Local,Yes
S500533,PO102148,2025-04-23,54.0,Sea,Yes
S500534,PO100556,2025-02-10,386.0,Local,Yes
S500535,PO101105,2025-03-07,178.0,FedEx,Yes
S500536,PO101552,2025-09-27,297.0,Local,Yes
S500537,PO102120,2025-08-14,301.0,Rail,Yes
S500538,PO100156,2025-05-27,359.0,Rail,Yes
S500539,PO100734,2025-04-25,106.0,DHL,Yes
S500540,PO102179,2025-04-29,137.0,UPS,Yes
S500541,PO101427,2026-02-03,190.0,Local,Yes
S500542,PO100558,2025-09-02,128.0,Rail,Yes
S500543,PO102154,2025-03-20,342.0,UPS,Yes
S500544,PO102312,2025-05-14,47.0,UPS,Yes
S500545,PO100154,2026-06-22,5.0,DHL,Yes
S500546,PO100996,2025-12-23,257.0,UPS,Yes
S500547,PO102294,2025-02-17,300.0,UPS,Yes
S500548,PO100530,2025-09-19,150.0,Sea,Yes
S500549,PO102905,2025-02-01,294.0,FedEx,Yes
S500550,PO101971,2025-09-12,243.0,DHL,Yes
S500551,PO102585,2025-06-05,275.0,DHL,Yes
S500552,PO100728,2025-02-07,208.0,Local,Yes
S500553,PO101177,2025-03-01,115.0,UPS,Yes
S500554,PO100153,2025-04-28,195.0,Local,Yes
S500555,PO100091,2025-08-11,343.0,Sea,Yes
S500556,PO102385,2025-06-03,170.0,Rail,Yes
S500557,PO101503,2025-03-05,379.0,UPS,Yes
S500558,PO101716,2025-02-02,82.0,Rail,Yes
S500559,PO102497,2025-10-20,154.0,FedEx,Yes
S500560,PO102016,2025-02-24,141.0,Sea,Yes
S500561,PO102857,2025-02-24,314.0,UPS,Yes
S500562,PO100786,2025-06-03,146.0,Local,Yes
S500563,PO100272,2025-09-14,323.0,Local,Yes
S500564,PO102027,2026-05-20,122.0,UPS,Yes
S500565,PO102635,2025-07-16,252.0,Local,Yes
S500566,PO100176,2025-06-24,343.0,UPS,Yes
S500567,PO102878,2025-06-02,387.0,DHL,Yes
S500568,PO100642,2025-03-20,311.0,Local,Yes
S500569,PO101898,2025-04-02,89.0,UPS,Yes
S500570,PO100566,2025-03-28,58.0,UPS,Yes
S500571,PO100665,2025-03-22,63.0,Local,Yes
S500572,PO101331,2025-06-17,347.0,DHL,Yes
S500573,PO102915,2025-07-05,308.0,Local,Yes
S500574,PO101798,2025-03-03,382.0,UPS,Yes
S500575,PO101069,2025-04-11,280.0,DHL,Yes
S500576,PO102349,2025-02-10,72.0,Rail,Yes
S500577,PO102915,2025-06-16,9.0,FedEx,Yes
S500578,PO102959,2025-08-15,366.0,Local,Yes
S500579,PO100407,2025-01-16,94.0,Sea,Yes
S500580,PO101212,2025-03-18,373.0,UPS,Yes
S500581,PO102869,2025-03-26,339.0,DHL,Yes
S500582,PO101853,2025-09-20,336.0,DHL,Yes
S500583,PO101152,2025-07-08,152.0,Rail,Yes
S500584,PO102608,2025-06-21,356.0,Local,Yes
S500585,PO101141,2025-03-11,40.0,Sea,Yes
S500586,PO102511,2025-10-18,359.0,DHL,Yes
S500587,PO100143,2025-03-07,62.0,Rail,Yes
S500588,PO102489,2025-03-12,254.0,UPS,Yes
S500589,PO100486,2025-02-06,69.0,Rail,Yes
S500590,PO100859,2025-02-16,398.0,Local,Yes
S500591,PO101935,2025-08-26,245.0,Rail,Yes
S500592,PO100147,2025-05-02,365.0,DHL,Yes
S500593,PO101359,2025-06-11,170.0,DHL,Yes
S500594,PO101357,2025-04-11,178.0,FedEx,Yes
S500595,PO102858,2025-02-13,189.0,Rail,Yes
S500596,PO102713,2025-04-09,260.0,UPS,Yes
S500597,PO100089,2025-04-25,72.0,Sea,Yes
S500598,PO101357,2025-04-01,17.0,Sea,Yes
S500599,PO100198,2025-11-19,370.0,Local,Yes
S500600,PO100537,2025-04-03,341.0,FedEx,Yes
S500601,PO100300,2025-02-16,0.0,Rail,No
S500602,PO100723,2025-07-07,218.0,UPS,Yes
S500603,PO101598,2025-03-26,107.0,FedEx,Yes
S500604,PO101459,2025-06-24,304.0,DHL,Yes
S500605,PO100067,2025-08-12,173.0,Local,Yes
S500606,PO102506,2025-10-09,219.0,Rail,Yes
S500607,PO101537,2025-07-02,247.0,Sea,Yes
S500608,PO100397,2025-05-07,218.0,UPS,Yes
S500609,PO100619,2025-06-24,373.0,DHL,Yes
S500610,PO101584,2026-08-20,31.0,FedEx,Yes
S500611,PO101163,2025-08-15,368.0,Local,Yes
S500612,PO100729,2025-03-15,47.0,FedEx,Yes
S500613,PO100555,2025-05-15,134.0,Sea,Yes
S500614,PO101952,2025-05-02,108.0,FedEx,Yes
S500615,PO102828,2025-03-15,72.0,UPS,Yes
S500616,PO101751,2025-03-01,327.0,DHL,Yes
S500617,PO102941,2025-06-03,108.0,Rail,Yes
S500618,PO102657,2025-09-04,309.0,UPS,Yes
S500619,PO102795,2025-06-03,398.0,Sea,Yes
S500620,PO102329,2025-02-22,272.0,Local,Yes
S500621,PO102708,2025-01-21,171.0,Sea,Yes
S500622,PO102971,2025-02-18,116.0,Sea,Yes
S500623,PO100995,2025-01-25,329.0,FedEx,Yes
S500624,PO101959,2025-08-13,74.0,Local,Yes
S500625,PO101601,2025-04-11,256.0,UPS,Yes
S500626,PO102793,2025-03-10,81.0,Sea,Yes
S500627,PO101480,2025-09-28,268.0,UPS,Yes
S500628,PO102134,2025-07-13,128.0,Rail,Yes
S500629,PO101102,2025-11-11,326.0,FedEx,Yes
S500630,PO102838,2025-08-04,235.0,UPS,Yes
S500631,PO102351,2025-12-13,41.0,Local,Yes
S500632,PO101403,2025-08-07,181.0,Sea,Yes
S500633,PO102177,2025-05-16,157.0,Rail,Yes
S500634,PO102643,2025-06-29,59.0,Local,Yes
S500635,PO101299,2025-08-01,345.0,FedEx,Yes
S500636,PO101722,2025-03-29,249.0,Rail,Yes
S500637,PO102605,2025-05-02,192.0,Rail,Yes
S500638,PO100898,2025-01-28,24.0,Rail,Yes
S500639,PO101206,2025-06-11,80.0,Sea,Yes
S500640,PO101535,2025-03-10,134.0,DHL,Yes
S500641,PO100077,2025-02-02,213.0,Rail,Yes
S500642,PO102831,2025-05-30,388.0,Local,Yes
S500643,PO102721,2025-08-22,348.0,Local,Yes
S500644,PO101532,2025-06-27,166.0,FedEx,Yes
S500645,PO100237,2025-02-21,348.0,UPS,Yes
S500646,PO101157,2025-10-27,337.0,UPS,Yes
S500647,PO101996,2026-03-24,398.0,DHL,Yes
S500648,PO101215,2025-03-18,71.0,Sea,Yes
S500649,PO100277,2025-05-30,0.0,Sea,No
S500650,PO100523,2025-10-06,65.0,Rail,Yes
S500651,PO100179,2025-03-25,221.0,DHL,Yes
S500652,PO100122,2025-03-11,308.0,FedEx,Yes
S500653,PO101269,2025-04-11,286.0,FedEx,Yes
S500654,PO101757,2025-04-26,185.0,UPS,Yes
S500655,PO101094,2025-04-09,207.0,FedEx,Yes
S500656,PO100479,2025-04-16,0.0,Rail,No
S500657,PO101797,2025-02-09,242.0,Local,Yes
S500658,PO102131,2025-03-08,158.0,FedEx,Yes
S500659,PO102612,2025-02-22,98.0,DHL,Yes
S500660,PO102666,2025-02-16,42.0,Rail,Yes
S500661,PO102404,2025-05-27,139.0,FedEx,Yes
S500662,PO100815,2025-05-06,283.0,Sea,Yes
S500663,PO102694,2026-02-24,227.0,FedEx,Yes
S500664,PO100442,2025-03-23,72.0,Sea,Yes
S500665,PO102570,2025-03-06,243.0,Rail,Yes
S500666,PO100142,2025-04-13,18.0,FedEx,Yes
S500667,PO100191,2025-10-28,77.0,Sea,Yes
S500668,PO101410,2025-03-07,45.0,Local,Yes
S500669,PO100377,2025-03-13,371.0,UPS,Yes
S500670,PO102628,2025-05-15,343.0,Rail,Yes
S500671,PO100534,2025-07-02,140.0,Sea,Yes
S500672,PO101716,2025-01-26,177.0,DHL,Yes
S500673,PO101032,2025-02-24,222.0,FedEx,Yes
S500674,PO101410,2025-03-06,92.0,Sea,Yes
S500675,PO102140,2025-10-03,22.0,Sea,Yes
S500676,PO101989,2025-08-15,172.0,Sea,Yes
S500677,PO102576,2026-06-18,92.0,UPS,Yes
S500678,PO101177,2025-03-03,0.0,DHL,No
S500679,PO100404,2025-03-26,77.0,DHL,Yes
S500680,PO102887,2025-04-09,281.0,Local,Yes
S500681,PO101172,2025-06-11,364.0,UPS,Yes
S500682,PO100888,2025-02-07,179.0,Sea,Yes
S500683,PO100421,2025-08-29,238.0,Rail,Yes
S500684,PO101641,2025-09-19,135.0,UPS,Yes
S500685,PO100471,2026-03-11,365.0,UPS,Yes
S500686,PO102940,2025-03-03,390.0,DHL,Yes
S500687,PO100546,2025-02-14,280.0,Local,Yes
S500688,PO100630,2025-07-10,19.0,Local,Yes
S500689,PO101037,2025-07-05,83.0,UPS,Yes
S500690,PO102825,2025-09-08,228.0,UPS,Yes
S500691,PO101829,2025-04-07,371.0,FedEx,Yes
S500692,PO100363,2025-04-26,265.0,Sea,Yes
S500693,PO102166,2025-07-03,112.0,DHL,Yes
S500694,PO100545,2025-03-25,251.0,Sea,Yes
S500695,PO102569,2025-12-16,164.0,Rail,Yes
S500696,PO100633,2025-04-28,358.0,Rail,Yes
S500697,PO101936,2025-04-13,168.0,Local,Yes
S500698,PO101680,2025-03-20,221.0,DHL,Yes
S500699,PO100962,2025-03-02,304.0,Sea,Yes
S500700,PO100882,2025-02-11,191.0,Local,Yes
S500701,PO102827,2025-03-15,325.0,Rail,Yes
S500702,PO100870,2025-04-16,170.0,UPS,Yes
S500703,PO100515,2025-02-25,375.0,DHL,Yes
S500704,PO102985,2026-03-05,45.0,DHL,Yes
S500705,PO101420,2025-04-05,381.0,Sea,Yes
S500706,PO100865,2025-05-10,14.0,FedEx,Yes
S500707,PO102153,2025-09-18,231.0,Sea,Yes
S500708,PO101108,2025-08-05,157.0,UPS,Yes
S500709,PO100213,2025-02-19,0.0,UPS,No
S500710,PO102897,2025-03-29,391.0,Local,Yes
S500711,PO102244,2025-09-24,37.0,DHL,Yes
S500712,PO100018,2025-03-22,53.0,Local,Yes
S500713,PO100641,2025-04-02,18.0,UPS,Yes
S500714,PO101104,2026-11-23,38.0,FedEx,Yes
S500715,PO100329,2025-04-11,187.0,DHL,Yes
S500716,PO100865,2025-05-02,385.0,UPS,Yes
S500717,PO100773,2025-05-13,196.0,FedEx,Yes
S500718,PO100391,2025-04-08,243.0,Sea,Yes
S500719,PO100636,2025-05-16,300.0,Rail,Yes
S500720,PO102354,2025-07-17,303.0,UPS,Yes
S500721,PO102942,2025-02-23,35.0,Rail,Yes
S500722,PO102699,2025-07-22,215.0,Local,Yes
S500723,PO102888,2025-08-31,219.0,Rail,Yes
S500724,PO101025,2025-04-12,316.0,UPS,Yes
S500725,PO102567,2025-03-18,90.0,Rail,Yes
S500726,PO101674,2025-08-18,308.0,DHL,Yes
S500727,PO102683,2025-03-28,252.0,UPS,Yes
S500728,PO100739,2025-03-22,8.0,FedEx,Yes
S500729,PO101545,2025-04-23,256.0,Rail,Yes
S500730,PO100468,2025-04-03,363.0,DHL,Yes
S500731,PO102259,2025-04-23,208.0,Local,Yes
S500732,PO101135,2025-02-23,131.0,Local,Yes
S500733,PO101031,2025-06-02,224.0,Rail,Yes
S500734,PO102851,2025-03-10,197.0,Local,Yes
S500735,PO102524,2025-09-01,142.0,FedEx,Yes
S500736,PO100873,2025-04-27,252.0,UPS,Yes
S500737,PO100459,2025-02-13,96.0,DHL,Yes
S500738,PO102300,2025-09-05,26.0,Sea,Yes
S500739,PO101549,2025-06-02,111.0,Rail,Yes
S500740,PO100751,2025-12-21,123.0,Local,Yes
S500741,PO101461,2025-06-13,186.0,UPS,Yes
S500742,PO101777,2025-04-14,168.0,Sea,Yes
S500743,PO100853,2025-10-22,51.0,FedEx,Yes
S500744,PO102283,2025-03-16,379.0,Local,Yes
S500745,PO101329,2025-04-22,5.0,Local,Yes
S500746,PO100477,2025-04-19,77.0,DHL,Yes
S500747,PO102726,2025-03-18,160.0,FedEx,Yes
S500748,PO102263,2025-04-20,208.0,FedEx,Yes
S500749,PO102902,2025-03-08,257.0,Rail,Yes
S500750,PO100134,2026-01-15,205.0,Sea,Yes
S500751,PO102952,2025-07-25,255.0,DHL,Yes
S500752,PO101152,2025-07-30,11.0,Rail,Yes
S500753,PO100409,2025-02-23,8.0,DHL,Yes
S500754,PO101445,2025-04-02,32.0,FedEx,Yes
S500755,PO101317,2025-07-09,28.0,DHL,Yes
S500756,PO101269,2025-04-23,206.0,DHL,Yes
S500757,PO101579,2025-05-12,387.0,DHL,Yes
S500758,PO100085,2025-05-08,228.0,UPS,Yes
S500759,PO102603,2025-03-31,128.0,UPS,Yes
S500760,PO101865,2025-05-07,255.0,Sea,Yes
S500761,PO101469,2025-07-29,212.0,Sea,Yes
S500762,PO100377,2025-02-23,239.0,FedEx,Yes
S500763,PO101680,2025-04-06,207.0,DHL,Yes
S500764,PO101074,2026-07-20,318.0,FedEx,Yes
S500765,PO100241,2026-02-13,283.0,UPS,Yes
S500766,PO100919,2025-03-10,245.0,DHL,Yes
S500767,PO101586,2025-06-22,45.0,Rail,Yes
S500768,PO102313,2025-06-10,105.0,UPS,Yes
S500769,PO102759,2025-03-03,348.0,UPS,Yes
S500770,PO101271,2025-10-06,281.0,UPS,Yes
S500771,PO100069,2026-08-04,234.0,DHL,Yes
S500772,PO102104,2025-09-18,189.0,Sea,Yes
S500773,PO101405,2025-04-25,44.0,Local,Yes
S500774,PO102086,2025-01-22,225.0,Rail,Yes
S500775,PO102007,2025-08-02,142.0,Rail,Yes
S500776,PO100800,2025-08-03,136.0,FedEx,Yes
S500777,PO101041,2025-08-15,176.0,DHL,Yes
S500778,PO102779,2025-03-27,142.0,Sea,Yes
S500779,PO100824,2025-05-05,80.0,UPS,Yes
S500780,PO100755,2025-08-20,82.0,Local,Yes
S500781,PO102399,2025-07-01,135.0,DHL,Yes
S500782,PO101995,2025-05-26,207.0,DHL,Yes
S500783,PO101839,2025-03-28,344.0,Sea,Yes
S500784,PO101321,2025-02-27,177.0,Local,Yes
S500785,PO102330,2025-03-07,383.0,UPS,Yes
S500786,PO101609,2025-05-25,243.0,DHL,Yes
S500787,PO100109,2025-02-05,55.0,Rail,Yes
S500788,PO101016,2025-02-23,141.0,Rail,Yes
S500789,PO101961,2025-04-03,56.0,Local,Yes
S500790,PO102591,2025-08-19,15.0,UPS,Yes
S500791,PO101769,2025-05-06,185.0,Local,Yes
S500792,PO100024,2025-04-23,314.0,DHL,Yes
S500793,PO100842,2025-04-11,88.0,Rail,Yes
S500794,PO102838,2025-08-10,97.0,FedEx,Yes
S500795,PO100737,2025-08-23,144.0,Local,Yes
S500796,PO102104,2025-08-31,8.0,FedEx,Yes
S500797,PO100179,2025-03-22,215.0,FedEx,Yes
S500798,PO100231,2025-04-19,173.0,Sea,Yes
S500799,PO101917,2025-06-21,223.0,Rail,Yes
S500800,PO100342,2025-04-09,40.0,Local,Yes
S500801,PO100476,2025-03-02,182.0,FedEx,Yes
S500802,PO101822,2025-05-08,270.0,DHL,Yes
S500803,PO102623,2025-12-22,187.0,Sea,Yes
S500804,PO100454,2025-02-19,245.0,UPS,Yes
S500805,PO101255,2025-04-25,309.0,Sea,Yes
S500806,PO100288,2025-04-08,231.0,UPS,Yes
S500807,PO101236,2025-09-08,383.0,Rail,Yes
S500808,PO102305,2025-03-27,155.0,Local,Yes
S500809,PO100529,2025-10-18,175.0,Local,Yes
S500810,PO102734,2025-12-28,336.0,UPS,Yes
S500811,PO102976,2025-09-16,115.0,DHL,Yes
S500812,PO102276,2025-07-17,390.0,UPS,Yes
S500813,PO100595,2025-05-05,311.0,UPS,Yes
S500814,PO100434,2025-02-19,300.0,Local,Yes
S500815,PO100881,2025-08-02,18.0,FedEx,Yes
S500816,PO101781,2025-11-17,272.0,DHL,Yes
S500817,PO100401,2025-11-21,12.0,Local,Yes
S500818,PO102669,2025-04-04,301.0,Sea,Yes
S500819,PO102135,2025-10-10,192.0,UPS,Yes
S500820,PO102631,2025-07-25,232.0,FedEx,Yes
S500821,PO101565,2025-05-04,93.0,DHL,Yes
S500822,PO100308,2025-08-03,218.0,Rail,Yes
S500823,PO102953,2025-05-08,278.0,DHL,Yes
S500824,PO100342,2025-03-25,353.0,DHL,Yes
S500825,PO100435,2025-06-17,303.0,UPS,Yes
S500826,PO100176,2025-07-04,29.0,UPS,Yes
S500827,PO100138,2025-03-23,301.0,Rail,Yes
S500828,PO100193,2025-06-04,77.0,Rail,Yes
S500829,PO101184,2025-03-09,9.0,Rail,Yes
S500830,PO100942,2025-05-30,24.0,Local,Yes
S500831,PO100524,2025-08-28,15.0,Local,Yes
S500832,PO101624,2025-02-15,164.0,UPS,Yes
S500833,PO102962,2025-05-01,13.0,UPS,Yes
S500834,PO102257,2025-04-22,347.0,Rail,Yes
S500835,PO100740,2025-04-12,172.0,Local,Yes
S500836,PO100861,2025-05-17,357.0,FedEx,Yes
S500837,PO100953,2025-10-30,327.0,Local,Yes
S500838,PO101302,2025-01-23,200.0,UPS,Yes
S500839,PO101274,2025-05-16,378.0,Local,Yes
S500840,PO101743,2025-01-19,76.0,UPS,Yes
S500841,PO102880,2025-03-19,164.0,Rail,Yes
S500842,PO102187,2025-08-03,372.0,Rail,Yes
S500843,PO100791,2025-06-28,61.0,Rail,Yes
S500844,PO100545,2025-03-11,245.0,FedEx,Yes
S500845,PO101844,2026-01-20,382.0,FedEx,Yes
S500846,PO101016,2025-03-02,155.0,UPS,Yes
S500847,PO101927,2025-04-13,257.0,DHL,Yes
S500848,PO101553,2025-10-31,0.0,Sea,No
S500849,PO100056,2025-02-28,162.0,FedEx,Yes
S500850,PO102159,2025-08-01,68.0,UPS,Yes
S500851,PO100004,2025-02-10,344.0,Local,Yes
S500852,PO101437,2025-07-10,277.0,Rail,Yes
S500853,PO101362,2025-06-13,161.0,Rail,Yes
S500854,PO101820,2025-03-14,391.0,Rail,Yes
S500855,PO101282,2025-05-11,259.0,UPS,Yes
S500856,PO102137,2025-07-06,307.0,Rail,Yes
S500857,PO102663,2025-07-12,335.0,FedEx,Yes
S500858,PO102938,2026-01-14,95.0,Local,Yes
S500859,PO102745,2025-08-16,246.0,Rail,Yes
S500860,PO101273,2025-02-25,221.0,UPS,Yes
S500861,PO102945,2025-02-22,123.0,Local,Yes
S500862,PO101131,2025-06-10,187.0,Rail,Yes
S500863,PO100667,2025-03-17,262.0,DHL,Yes
S500864,PO102641,2025-02-20,273.0,Rail,Yes
S500865,PO102636,2026-02-17,373.0,Sea,Yes
S500866,PO102532,2025-03-06,60.0,FedEx,Yes
S500867,PO101281,2025-06-30,125.0,Local,Yes
S500868,PO102686,2025-02-19,337.0,FedEx,Yes
S500869,PO100996,2025-12-22,341.0,DHL,Yes
S500870,PO101926,2025-05-30,51.0,DHL,Yes
S500871,PO100281,2025-02-24,178.0,Sea,Yes
S500872,PO101227,2025-03-26,139.0,FedEx,Yes
S500873,PO102063,2025-03-30,327.0,Local,Yes
S500874,PO100935,2025-03-21,170.0,DHL,Yes
S500875,PO100253,2025-04-03,39.0,DHL,Yes
S500876,PO101211,2025-05-11,69.0,Rail,Yes
S500877,PO100328,2025-05-10,236.0,Sea,Yes
S500878,PO102591,2025-08-23,48.0,UPS,Yes
S500879,PO102830,2025-05-01,381.0,DHL,Yes
S500880,PO101420,2025-04-13,57.0,Local,Yes
S500881,PO101540,2025-07-05,277.0,Local,Yes
S500882,PO102892,2025-05-21,338.0,Rail,Yes
S500883,PO101192,2025-03-12,99.0,Local,Yes
S500884,PO101716,2025-02-07,15.0,Rail,Yes
S500885,PO102413,2025-03-06,325.0,DHL,Yes
S500886,PO101201,2025-02-07,179.0,DHL,Yes
S500887,PO100654,2025-05-06,332.0,DHL,Yes
S500888,PO101385,2025-03-01,62.0,DHL,Yes
S500889,PO100759,2025-08-31,119.0,UPS,Yes
S500890,PO102686,2025-02-19,37.0,Sea,Yes
S500891,PO101798,2025-03-03,134.0,Sea,Yes
S500892,PO101063,2025-04-08,26.0,UPS,Yes
S500893,PO102971,2025-02-08,8.0,DHL,Yes
S500894,PO100415,2025-03-27,4.0,Local,Yes
S500895,PO100254,2025-02-26,21.0,Rail,Yes
S500896,PO101166,2025-09-25,149.0,Sea,Yes
S500897,PO101876,2025-06-17,25.0,FedEx,Yes
S500898,PO102757,2025-11-21,143.0,Rail,Yes
S500899,PO102624,2025-04-08,245.0,FedEx,Yes
S500900,PO100899,2025-03-06,43.0,FedEx,Yes
S500901,PO102058,2025-06-04,293.0,DHL,Yes
S500902,PO100025,2025-07-19,185.0,FedEx,Yes
S500903,PO100420,2025-05-20,42.0,DHL,Yes
S500904,PO101244,2025-07-27,92.0,UPS,Yes
S500905,PO101876,2025-06-18,0.0,Local,No
S500906,PO102543,2025-06-30,398.0,FedEx,Yes
S500907,PO101260,2025-04-03,324.0,Local,Yes
S500908,PO102284,2025-02-01,53.0,DHL,Yes
S500909,PO101008,2025-04-11,84.0,FedEx,Yes
S500910,PO100218,2025-07-10,34.0,Rail,Yes
S500911,PO101510,2025-08-06,76.0,UPS,Yes
S500912,PO101959,2025-08-03,353.0,Sea,Yes
S500913,PO102508,2025-09-05,197.0,UPS,Yes
S500914,PO100662,2025-05-26,286.0,FedEx,Yes
S500915,PO102682,2025-01-28,88.0,UPS,Yes
S500916,PO100989,2025-09-05,235.0,Sea,Yes
S500917,PO100188,2025-05-20,232.0,Rail,Yes
S500918,PO100254,2025-02-08,7.0,Local,Yes
S500919,PO100067,2025-08-23,292.0,Rail,Yes
S500920,PO100615,2025-12-07,0.0,UPS,No
S500921,PO102383,2025-04-05,52.0,Sea,Yes
S500922,PO102718,2025-10-05,143.0,Local,Yes
S500923,PO102868,2025-03-12,396.0,Sea,Yes
S500924,PO100873,2025-04-26,221.0,Rail,Yes
S500925,PO102347,2025-03-04,240.0,DHL,Yes
S500926,PO101625,2025-07-28,143.0,DHL,Yes
S500927,PO100356,2025-03-06,349.0,Local,Yes
S500928,PO100255,2025-06-02,363.0,Local,Yes
S500929,PO101007,2025-10-15,382.0,Local,Yes
S500930,PO102400,2025-03-01,49.0,DHL,Yes
S500931,PO101755,2025-08-10,277.0,Rail,Yes
S500932,PO102571,2025-12-20,271.0,Local,Yes
S500933,PO102997,2025-04-02,14.0,DHL,Yes
S500934,PO102803,2026-02-24,298.0,Local,Yes
S500935,PO100283,2025-03-12,15.0,Local,Yes
S500936,PO100098,2025-02-08,234.0,Sea,Yes
S500937,PO100196,2025-06-17,63.0,Local,Yes
S500938,PO102529,2027-03-03,196.0,DHL,Yes
S500939,PO100877,2025-05-31,0.0,Rail,No
S500940,PO101868,2025-03-24,93.0,DHL,Yes
S500941,PO102662,2025-03-07,105.0,DHL,Yes
S500942,PO102665,2025-03-22,309.0,Local,Yes
S500943,PO101388,2026-04-23,52.0,Sea,Yes
S500944,PO102415,2026-02-28,319.0,FedEx,Yes
S500945,PO100569,2025-05-05,181.0,FedEx,Yes
S500946,PO102637,2025-07-20,57.0,FedEx,Yes
S500947,PO101065,2025-08-13,120.0,DHL,Yes
S500948,PO100421,2025-08-18,308.0,Local,Yes
S500949,PO102883,2025-02-28,363.0,FedEx,Yes
S500950,PO101204,2025-04-24,43.0,UPS,Yes
S500951,PO100544,2025-06-10,135.0,UPS,Yes
S500952,PO100070,2025-08-29,373.0,UPS,Yes
S500953,PO101223,2026-02-08,0.0,Rail,No
S500954,PO100767,2025-10-25,197.0,Local,Yes
S500955,PO102354,2025-07-31,133.0,DHL,Yes
S500956,PO101706,2025-06-12,255.0,DHL,Yes
S500957,PO102424,2025-03-09,220.0,Local,Yes
S500958,PO100654,2025-05-09,336.0,Sea,Yes
S500959,PO102725,2025-03-08,41.0,Sea,Yes
S500960,PO102446,2025-03-20,388.0,Rail,Yes
S500961,PO101796,2025-07-02,255.0,Local,Yes
S500962,PO100220,2025-06-01,2.0,Sea,Yes
S500963,PO100181,2025-02-28,195.0,Rail,Yes
S500964,PO100306,2025-05-30,242.0,FedEx,Yes
S500965,PO102569,2025-12-20,149.0,FedEx,Yes
S500966,PO101419,2026-01-07,198.0,Rail,Yes
S500967,PO101013,2025-02-03,299.0,Local,Yes
S500968,PO102051,2025-05-10,245.0,FedEx,Yes
S500969,PO102910,2025-04-08,338.0,Local,Yes
S500970,PO100847,2027-01-26,108.0,Sea,Yes
S500971,PO100803,2025-05-10,393.0,FedEx,Yes
S500972,PO100214,2025-07-04,212.0,Sea,Yes
S500973,PO101443,2025-04-30,156.0,Local,Yes
S500974,PO100100,2025-03-08,26.0,Local,Yes
S500975,PO100572,2025-04-09,82.0,UPS,Yes
S500976,PO101332,2025-03-09,83.0,Rail,Yes
S500977,PO100657,2025-05-09,131.0,DHL,Yes
S500978,PO102986,2025-01-30,329.0,Rail,Yes
S500979,PO101533,2025-02-19,100.0,Local,Yes
S500980,PO101656,2025-06-03,256.0,Local,Yes
S500981,PO100225,2025-05-14,49.0,Rail,Yes
S500982,PO100104,2025-11-27,63.0,Local,Yes
S500983,PO101997,2025-02-18,311.0,Sea,Yes
S500984,PO100771,2025-09-30,290.0,FedEx,Yes
S500985,PO100428,2025-03-23,105.0,Local,Yes
S500986,PO100433,2025-02-05,105.0,Rail,Yes
S500987,PO101230,2025-10-15,325.0,Rail,Yes
S500988,PO102729,2025-05-13,15.0,Rail,Yes
S500989,PO102635,2025-07-26,175.0,UPS,Yes
S500990,PO100865,2025-04-19,259.0,Sea,Yes
S500991,PO102793,2025-03-11,211.0,Sea,Yes
S500992,PO102911,2025-01-25,259.0,UPS,Yes
S500993,PO102415,2026-03-05,102.0,Sea,Yes
S500994,PO100250,2025-03-27,260.0,UPS,Yes
S500995,PO102906,2026-05-06,344.0,Sea,Yes
S500996,PO100855,2025-03-05,159.0,UPS,Yes
S500997,PO101193,2025-05-18,45.0,UPS,Yes
